Product,Brand,SKU,Category,Old Image,New Image,Recovery Source,Recovery Confidence,Final Visibility
"Versa Vertical Manual 100 Ltr","Jaquar","VRM-WHT-VD100","Water Heaters","https://www.jaquar.com/images/thumbs/0046446_versa-vertical-manual-100-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vrm-wht-vd100/1789288431885-vrm-wht-vd100.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Versa Vertical Manual 35 Ltr","Jaquar","VRM-WHT-VD035","Water Heaters","https://www.jaquar.com/images/thumbs/0043431_versa-vertical-manual-35-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vrm-wht-vd035/1789291039429-vrm-wht-vd035.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Versa Vertical Manual 50 Ltr","Jaquar","VRM-WHT-VD050","Water Heaters","https://www.jaquar.com/images/thumbs/0043433_versa-vertical-manual-50-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vrm-wht-vd050/1789291039325-vrm-wht-vd050.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Versa Vertical Manual 70 Ltr","Jaquar","VRM-WHT-VD070","Water Heaters","https://www.jaquar.com/images/thumbs/0046445_versa-vertical-manual-70-ltr_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vrm-wht-vd070/1789288431874-vrm-wht-vd070.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Antique Bronze","Jaquar","HSH-ABR-9537N","Showers","https://www.jaquar.com/images/thumbs/0052966_victorian-hand-shower-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-abr-9537n/1789288444381-hsh-abr-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Antique Copper","Jaquar","HSH-ACR-9537N","Showers","https://www.jaquar.com/images/thumbs/0052967_victorian-hand-shower-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-acr-9537n/1789288444441-hsh-acr-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Black Chrome","Jaquar","HSH-BCH-9537N","Showers","https://www.jaquar.com/images/thumbs/0052968_victorian-hand-shower-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-bch-9537n/1789288443576-hsh-bch-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Black Matt","Jaquar","HSH-BLM-9537N","Showers","https://www.jaquar.com/images/thumbs/0052969_victorian-hand-shower-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-blm-9537n/1789288443479-hsh-blm-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Chrome","Jaquar","HSH-CHR-9537N","Showers","https://www.jaquar.com/images/thumbs/0045874_victorian-hand-shower-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-chr-9537n/1789288444863-hsh-chr-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Graphite","Jaquar","HSH-GRF-9537N","Showers","https://www.jaquar.com/images/thumbs/0052972_victorian-hand-shower-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-grf-9537n/1789288442899-hsh-grf-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Hand Shower - Stainless Steel","Jaquar","HSH-SSF-9537N","Showers","https://www.jaquar.com/images/thumbs/0052973_victorian-hand-shower-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/hsh-ssf-9537n/1789288441842-hsh-ssf-9537n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Antique Bronze","Jaquar","SHA-ABR-485","Showers","https://www.jaquar.com/images/thumbs/0034298_victorian-shower-arm-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-abr-485/1789292457724-sha-abr-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Antique Copper","Jaquar","SHA-ACR-485","Showers","https://www.jaquar.com/images/thumbs/0034301_victorian-shower-arm-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-acr-485/1789292455601-sha-acr-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Black Chrome","Jaquar","SHA-BCH-485","Showers","https://www.jaquar.com/images/thumbs/0034304_victorian-shower-arm-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-bch-485/1789292454099-sha-bch-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Black Matt","Jaquar","SHA-BLM-485","Showers","https://www.jaquar.com/images/thumbs/0052610_victorian-shower-arm-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-blm-485/1789292453166-sha-blm-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Chrome","Jaquar","SHA-CHR-485","Showers","https://www.jaquar.com/images/thumbs/0034285_victorian-shower-arm-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-chr-485/1789292457730-sha-chr-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Graphite","Jaquar","SHA-GRF-485","Showers","https://www.jaquar.com/images/thumbs/0034316_victorian-shower-arm-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-grf-485/1789292453385-sha-grf-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Arm - Stainless Steel","Jaquar","SHA-SSF-485","Showers","https://www.jaquar.com/images/thumbs/0034319_victorian-shower-arm-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/sha-ssf-485/1789292452716-sha-ssf-485.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Antique Bronze","Jaquar","OHS-ABR-1843","Showers","https://www.jaquar.com/images/thumbs/0055413_victorian-shower-head-round-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-abr-1843/1789292256124-ohs-abr-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Antique Copper","Jaquar","OHS-ACR-1843","Showers","https://www.jaquar.com/images/thumbs/0056076_victorian-shower-head-round-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-acr-1843/1789292255027-ohs-acr-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Black Chrome","Jaquar","OHS-BCH-1843","Showers","https://www.jaquar.com/images/thumbs/0055415_victorian-shower-head-round-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-bch-1843/1789292254896-ohs-bch-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Black Matt","Jaquar","OHS-BLM-1843","Showers","https://www.jaquar.com/images/thumbs/0055416_victorian-shower-head-round-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-blm-1843/1789292254848-ohs-blm-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Chrome","Jaquar","OHS-CHR-1843","Showers","https://www.jaquar.com/images/thumbs/0055412_victorian-shower-head-round-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-chr-1843/1789292266464-ohs-chr-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Graphite","Jaquar","OHS-GRF-1843","Showers","https://www.jaquar.com/images/thumbs/0055417_victorian-shower-head-round-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-grf-1843/1789292254025-ohs-grf-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Victorian Shower Head Round - Stainless Steel","Jaquar","OHS-SSF-1843","Showers","https://www.jaquar.com/images/thumbs/0055418_victorian-shower-head-round-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ohs-ssf-1843/1789292254460-ohs-ssf-1843.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Antique Bronze","Jaquar","SPJ-ABR-81429","Faucets","https://www.jaquar.com/images/thumbs/0052491_vignette-prime-bath-tub-spout-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-abr-81429/1789292746822-spj-abr-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Antique Bronze","Jaquar","SPJ-ABR-81463","Faucets","https://www.jaquar.com/images/thumbs/0052493_vignette-prime-bath-tub-spout-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-abr-81463/1789292741509-spj-abr-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Antique Copper","Jaquar","SPJ-ACR-81463","Faucets","https://www.jaquar.com/images/thumbs/0031900_vignette-prime-bath-tub-spout-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-acr-81463/1789292741414-spj-acr-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Antique Copper","Jaquar","SPJ-ACR-81429","Faucets","https://www.jaquar.com/images/thumbs/0031852_vignette-prime-bath-tub-spout-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-acr-81429/1789292746226-spj-acr-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Black Chrome","Jaquar","SPJ-BCH-81463","Faucets","https://www.jaquar.com/images/thumbs/0031903_vignette-prime-bath-tub-spout-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-bch-81463/1789292741156-spj-bch-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Black Chrome","Jaquar","SPJ-BCH-81429","Faucets","https://www.jaquar.com/images/thumbs/0031855_vignette-prime-bath-tub-spout-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-bch-81429/1789292746033-spj-bch-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Black Matt","Jaquar","SPJ-BLM-81429","Faucets","https://www.jaquar.com/images/thumbs/0052492_vignette-prime-bath-tub-spout-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-blm-81429/1789292745088-spj-blm-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Black Matt","Jaquar","SPJ-BLM-81463","Faucets","https://www.jaquar.com/images/thumbs/0052494_vignette-prime-bath-tub-spout-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-blm-81463/1789292740319-spj-blm-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Chrome","Jaquar","SPJ-CHR-81429","Faucets","https://www.jaquar.com/images/thumbs/0031836_vignette-prime-bath-tub-spout-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-chr-81429/1789292747551-spj-chr-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Graphite","Jaquar","SPJ-GRF-81429","Faucets","https://www.jaquar.com/images/thumbs/0031867_vignette-prime-bath-tub-spout-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-grf-81429/1789292744472-spj-grf-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Graphite","Jaquar","SPJ-GRF-81463","Faucets","https://www.jaquar.com/images/thumbs/0031916_vignette-prime-bath-tub-spout-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-grf-81463/1789292740337-spj-grf-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Stainless Steel","Jaquar","SPJ-SSF-81429","Faucets","https://www.jaquar.com/images/thumbs/0038582_vignette-prime-bath-tub-spout-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-ssf-81429/1789292743877-spj-ssf-81429.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Bath Tub Spout - Stainless Steel","Jaquar","SPJ-SSF-81463","Faucets","https://www.jaquar.com/images/thumbs/0038584_vignette-prime-bath-tub-spout-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/spj-ssf-81463/1789292740014-spj-ssf-81463.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vignette Prime Combi System With Filtration System (Trigiene)","Jaquar","JWP-WHT-VGNT190FLTCX","Wellness","https://www.jaquar.com/images/thumbs/0064872_vignette-prime-combi-system-with-filtration-system-trigiene_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/jwp-wht-vgnt190fltcx/1789287263187-jwp-wht-vgnt190fltcx.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Vimio Gate Top","Jaquar","OGL-GRY-LGTP05X030XW","Lighting","https://www.jaquar.com/images/thumbs/0042417_vimio-gate-top_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ogl-gry-lgtp05x030xw/1789291064334-ogl-gry-lgtp05x030xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Visio Bollard","Jaquar","OBL-GRY-LBLD06R108XW","Lighting","https://www.jaquar.com/images/thumbs/0042380_visio-bollard_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/obl-gry-lbld06r108xw/1789291070139-obl-gry-lbld06r108xw.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Volans","Jaquar","DCW-CHR-5057","Lighting","https://www.jaquar.com/images/thumbs/0070327_volans_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dcw-chr-5057/1789291052423-dcw-chr-5057.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder","Jaquar","CPA-CHR-1143","Bath Fittings","https://www.jaquar.com/images/thumbs/0048010_wc-brush-holder_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/cpa-chr-1143/1789288189001-cpa-chr-1143.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Antique Bronze","Jaquar","AKP-ABR-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0052128_wc-brush-holder-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-abr-35743p/1789292953149-akp-abr-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Antique Bronze","Jaquar","ACN-ABR-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0052094_wc-brush-holder-antique-bronze_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-abr-1143n/1789293531711-acn-abr-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Antique Copper","Jaquar","AKP-ACR-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0030004_wc-brush-holder-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-acr-35743p/1789292954640-akp-acr-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Antique Copper","Jaquar","ACN-ACR-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0029176_wc-brush-holder-antique-copper_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-acr-1143n/1789293530363-acn-acr-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Black Chrome","Jaquar","ACN-BCH-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0029179_wc-brush-holder-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-bch-1143n/1789293530162-acn-bch-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Black Chrome","Jaquar","AKP-BCH-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0053098_wc-brush-holder-black-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-bch-35743p/1789292950246-akp-bch-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Black Matt","Jaquar","AKP-BLM-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0052129_wc-brush-holder-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-blm-35743p/1789292950133-akp-blm-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Black Matt","Jaquar","ACN-BLM-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0052095_wc-brush-holder-black-matt_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-blm-1143n/1789293526688-acn-blm-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Blush Gold Bright PVD","Jaquar","ACN-BGP-1143NPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0055510_wc-brush-holder-blush-gold-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-bgp-1143npd/1789288264953-acn-bgp-1143npd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Blush Gold Bright PVD","Jaquar","AKP-BGP-35743PPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0055519_wc-brush-holder-blush-gold-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-bgp-35743ppd/1789288265949-akp-bgp-35743ppd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Chrome","Jaquar","ACN-CHR-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0029160_wc-brush-holder-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-chr-1143n/1789293531539-acn-chr-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Chrome","Jaquar","AKP-CHR-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0029988_wc-brush-holder-chrome_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-chr-35743p/1789292956168-akp-chr-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Gold Bright PVD","Jaquar","AKP-GBP-35743PPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0055534_wc-brush-holder-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-gbp-35743ppd/1789288095636-akp-gbp-35743ppd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Gold Bright PVD","Jaquar","ACN-GBP-1143NPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0059163_wc-brush-holder-gold-bright-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-gbp-1143npd/1789288098615-acn-gbp-1143npd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Gold Matt PVD","Jaquar","AKP-GMP-35743PPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0059202_wc-brush-holder-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-gmp-35743ppd/1789288094675-akp-gmp-35743ppd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Gold Matt PVD","Jaquar","ACN-GMP-1143NPD","Sanitaryware","https://www.jaquar.com/images/thumbs/0055541_wc-brush-holder-gold-matt-pvd_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-gmp-1143npd/1789288098585-acn-gmp-1143npd.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Graphite","Jaquar","ACN-GRF-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0029191_wc-brush-holder-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-grf-1143n/1789293524977-acn-grf-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Graphite","Jaquar","AKP-GRF-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0030019_wc-brush-holder-graphite_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-grf-35743p/1789292946745-akp-grf-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Stainless Steel","Jaquar","ACN-SSF-1143N","Sanitaryware","https://www.jaquar.com/images/thumbs/0029194_wc-brush-holder-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/acn-ssf-1143n/1789293524762-acn-ssf-1143n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"W.C. Brush Holder - Stainless Steel","Jaquar","AKP-SSF-35743P","Sanitaryware","https://www.jaquar.com/images/thumbs/0030022_wc-brush-holder-stainless-steel_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/akp-ssf-35743p/1789292946740-akp-ssf-35743p.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"WC PAN Connector","Jaquar","ZPS-WHT-VB03","Sanitaryware","https://www.jaquar.com/images/thumbs/0047476_wc-pan-connector_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/zps-wht-vb03/1789288272080-zps-wht-vb03.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"WC PAN Connector","Jaquar","ZPS-WHT-VB04","Sanitaryware","https://www.jaquar.com/images/thumbs/0055789_wc-pan-connector_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/zps-wht-vb04/1789288271524-zps-wht-vb04.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"WC PAN Connector","Jaquar","ZPS-WHT-VB05","Sanitaryware","https://www.jaquar.com/images/thumbs/0056244_wc-pan-connector_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/zps-wht-vb05/1789288202558-zps-wht-vb05.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin","Jaquar","OPS-WHT-15801PM","Sanitaryware","https://www.jaquar.com/images/thumbs/0050818_wall-hung-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/ops-wht-15801pm/1789288030641-ops-wht-15801pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin","Jaquar","KUS-WHT-35801PM","Sanitaryware","https://www.jaquar.com/images/thumbs/0050827_wall-hung-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/kus-wht-35801pm/1789288026788-kus-wht-35801pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin","Jaquar","DIS-WHT-93801","Sanitaryware","https://www.jaquar.com/images/thumbs/0037458_wall-hung-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/dis-wht-93801/1789292213932-dis-wht-93801.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin","Jaquar","JDS-WHT-25803N","Sanitaryware","https://www.jaquar.com/images/thumbs/0053461_wall-hung-basin_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/jds-wht-25803n/1789290736132-jds-wht-25803n.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin with Full Pedestal","Jaquar","LAS-WHT-91801","Sanitaryware","https://www.jaquar.com/images/thumbs/0037568_wall-hung-basin-with-full-pedestal_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/las-wht-91801/1789292211429-las-wht-91801.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin with Full Pedestal","Jaquar","LAS-WHT-91805","Sanitaryware","https://www.jaquar.com/images/thumbs/0044264_wall-hung-basin-with-full-pedestal_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/las-wht-91805/1789292210385-las-wht-91805.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin with Full Pedestal","Jaquar","LAS-WHT-91803","Wellness","https://www.jaquar.com/images/thumbs/0044266_wall-hung-basin-with-full-pedestal_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/las-wht-91803/1789292211126-las-wht-91803.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin with Full Pedestal","Jaquar","LAS-WHT-91807","Sanitaryware","https://www.jaquar.com/images/thumbs/0044268_wall-hung-basin-with-full-pedestal_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/las-wht-91807/1789291020746-las-wht-91807.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Basin with Full Pedestal","Jaquar","QPS-WHT-7803PM","Sanitaryware","https://www.jaquar.com/images/thumbs/0038355_wall-hung-basin-with-full-pedestal_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/qps-wht-7803pm/1789294411760-qps-wht-7803pm.jpg","Existing S3 Asset","EXACT","PUBLISHED"
"Wall Hung Bidet","Jaquar","VGS-WHT-81153","Bath Fittings","https://www.jaquar.com/images/thumbs/0015493_wall-hung-bidet_960.jpeg","https://your-prestige-in.s3.ap-south-1.amazonaws.com/prestige/catalog/jaquar/vgs-wht-81153/1789294726468-vgs-wht-81153.jpg","Existing S3 Asset","EXACT","PUBLISHED"
